text,label,sentiment
"I'd assume it's a ban on this account, that was used by multiple people.  I don't think you would be blocked because you at one point edited on this account, and as long as you don't use the same IP, I don't think you could be blocked, how whould anyone know?",0,Impolite
"it **only** affects the object that has been created in the last loop-round? or, it **also** affects the object that has been created in the last loop-round?",0,Impolite
It's in the library I think. Need a specific reference?,1,Neutral
I don't recall. Is there something there that could damage my computer?,1,Neutral
"@Tal Sorry, but it's not really clear to me what you actually mean by ""predict the lower and upper predictions of y"". Does it have something to do with prediction or tolerance bands?",0,Impolite
"woow.. sorry but this is ugly, ugly, ugly. Why do this if other packages already do the work for you?",1,Neutral
Why do you have one currency to select? You are converting to the selected currency or from the selected currency?,1,Neutral
Why not try adding sources from time to time? If you won't who do you expect to do so?,0,Impolite
Hi *@Rikard* - Glad it helped. Can you mark the best answers with the checkmark and vote up any that are good answers?,0,Impolite
"I think I need some more sleep - did anyone else read this as ""Please take this question seriously. I have some monkeys and ideas..."" ?",2,Polite
Can you phrase your question in the form of a question? Preferably a programming question?,1,Neutral
"Thank you for that, I was having a problem with diffs and the explanation didn't make sense to me. This is the first I have had to do, what is the procedure?",2,Polite
"The <url> has a request (header ""<url>"") left a few hours ago by someone who has pictures of signs in China but can't read them.  Would you please be willing to help?",2,Polite
"@Matt Sorry about the edit, maaan. Out of curiosity, why don't you want the spoiler block?",1,Neutral
Do you have a fixed size for the toolbox in both the horizontal and vertical directions? Do you have a minimum and/or maximum size for the buttons?,1,Neutral
"Can you please describe in more detail what you mean with ""inclined""? Should the line go from the upper corner of a cell to the bottom opposite corner of the same cell, or should it cross several cells?",2,Polite
"This statement by The Four Deuces <url> makes little sense to me, does this user often obfuscate like this? The source is quite unambiguous in stating ""communist terrorists"" how on earth does this not mean the author is talking of communist terrorism?",0,Impolite
What is the input? And what is line 73?,1,Neutral
"@Russell - 30 pages is a lot, and I guess it will have some noise in it too. Can't you just post the gist of it here?",2,Polite
The haven't first team appearances for gods sake! How can you say they deserve an article?,0,Impolite
How do you sync the flash? Do you mean that you just press the shutter button and then try to manually activate the flash in time to light the picture?,2,Polite
they look like circles to me (Chrome 13). What browser are you using?,1,Neutral
"No I don't mean for that article, I mean in general. Because when I pass nominations, the code on the GAN page doesn't work for me, do you have to ill some of the code in?",1,Neutral
Why are the results bad? Can you elaborate on what you did?,0,Impolite
"Taken alone, this code won't compile. What are definitions for `dimensions` and its cousin `dimention` (in desperate need of a better variable name)?",1,Neutral
"Are these whole frozen crab, crab legs, or crab meat?  Is it pre-cooked or pasteurized?",0,Impolite
I will readily grant that. But where was the urgent reason not to follow it in any of the above cases?,2,Polite
"@Paul W they all just pass through, there's no getting off early. would you think it would be ok to change the initial call to somewhere further down the line to skip a few but use the main interface still ?",2,Polite
"Who does not want to see such questions might want to include poll and subjective into the ignored tags. ;-)
What is the point of it being a wiki?",0,Impolite
"Given the screenshot, is it possible you have JavaScript that's interfering with the display of the form element's value? Or, well, CSS that renders the text invisible?",2,Polite
"I removed that second paragraph entirely, since the information is covered in the article.  Do you feel that the lead should be larger?",2,Polite
"What is the socket's protocol type? TCP, UDP, something else?",1,Neutral
@Murilo: Do you need to return all matches or just one? Are there any memory limits?,2,Polite
"It helps if you mention what operating system you're using. It is Ubuntu, Debian, or something else?",0,Impolite
@karianna - I'm using Subversion; hope discussing little tech/programming won't make this closed! :-) Please let me know whether I need to post a question in SO asking how to merge log comment to particular class? :-),1,Neutral
Why do your tuples need to duplicate the index? Is `lines` not what you want?,1,Neutral
Are those regexps? Otherwise you should probably use `str_replace` instead and see if that works better?,1,Neutral
Your contributions show no edits to any RfC's.  Could you provide a link?,1,Neutral
Any particular part? Or do you want us to read the documentation to you?,0,Impolite
Here's a simple example based on what you provided: http://fbrell.com/saved/58a66f765babcdd3d7b452afe02b4e41 -- works fine for me. Maybe you can provide some more details?,2,Polite
"Hey, I found <url> and at around 1:10, I think I can see the Backstreet Boys holding platinum discs (or double platinum, I'm not sure) for Backstreet's Back and Millennium. Can you please verify and is it possible to use this as a source for adding South African certifications?",2,Polite
"As an outsider, I thought that the thrust of Floydian's edit was good, but it was a little terse in its wording (I've been guilty of such overly terse writing myself). Rather than reverting with such an insulting edit, perhaps Coolcaeser could simply copyedit Floydian's text?",1,Neutral
